"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"69441","Fri","22:44:00",3.928,0.072,239.62,16.4,0,0,17
"69442","Fri","22:45:00",3.922,0.07,239.51,16.2,0,0,18
"69443","Fri","22:46:00",3.926,0.072,239.68,16.2,0,0,18
"69444","Fri","22:47:00",3.926,0.072,239.72,16.2,0,0,17
"69445","Fri","22:48:00",4.14,0.068,239.27,17.2,0,0,18
"69446","Fri","22:49:00",4.37,0.09,239.64,18.2,0,0,17
"69447","Fri","22:50:00",4.338,0.046,239.49,18,0,0,18
"69448","Fri","22:51:00",4.314,0,239.9,17.8,0,0,18
"69449","Fri","22:52:00",4.318,0,239.98,18,0,0,17
"69450","Fri","22:53:00",4.314,0,239.82,18,0,0,18
"69451","Fri","22:54:00",4.292,0,239.18,17.8,0,0,17
"69452","Fri","22:55:00",4.294,0,239.27,17.8,0,0,18
"69453","Fri","22:56:00",4.286,0,239.11,17.8,0,0,18
"69454","Fri","22:57:00",4.29,0,239.22,17.8,0,0,17
"69455","Fri","22:58:00",4.368,0,239.51,18.2,0,0,18
"69456","Fri","22:59:00",4.236,0,239.25,17.6,0,0,17
"69457","Fri","23:00:00",4.072,0,240.04,16.8,0,0,18
"69458","Fri","23:01:00",2.172,0,241.78,9.6,0,0,18
"69459","Fri","23:02:00",1.746,0,240.33,7.2,0,0,17
"69460","Fri","23:03:00",1.772,0,240.21,7.4,0,0,18
"69461","Fri","23:04:00",1.818,0.124,239.67,7.6,0,0,18
"69462","Fri","23:05:00",2.684,0.114,238.59,12,0,0,17
"69463","Fri","23:06:00",3.616,0.104,237.87,15.2,0,0,18
"69464","Fri","23:07:00",3.554,0.102,237.86,14.8,0,0,17
"69465","Fri","23:08:00",3.596,0.102,237.86,15,0,0,17
"69466","Fri","23:09:00",3.67,0.098,238.19,15.4,0,0,18
"69467","Fri","23:10:00",3.746,0.086,238.52,15.6,0,0,17
"69468","Fri","23:11:00",3.72,0.088,239.26,15.4,0,0,18
"69469","Fri","23:12:00",3.71,0.09,240.02,15.4,0,0,17
"69470","Fri","23:13:00",3.618,0.096,240.14,15,0,0,18
"69471","Fri","23:14:00",3.612,0.096,239.97,15,0,0,18
"69472","Fri","23:15:00",3.62,0.098,240.25,15,0,0,17
"69473","Fri","23:16:00",3.62,0.098,240.27,15,0,0,18
"69474","Fri","23:17:00",3.598,0.094,239.46,15,0,0,18
"69475","Fri","23:18:00",3.576,0.092,238.71,14.8,0,0,17
"69476","Fri","23:19:00",3.5,0,238.54,14.6,0,0,17
"69477","Fri","23:20:00",3.492,0,238.97,14.6,0,0,18
"69478","Fri","23:21:00",3.504,0,239.34,14.6,0,0,17
"69479","Fri","23:22:00",3.516,0,239.81,14.6,0,0,18
"69480","Fri","23:23:00",3.55,0,239.87,14.8,0,0,18
"69481","Fri","23:24:00",3.578,0.074,239.36,14.8,0,0,17
"69482","Fri","23:25:00",3.532,0.074,239.43,14.6,0,0,18
"69483","Fri","23:26:00",3.476,0.076,239.4,14.4,0,0,17
"69484","Fri","23:27:00",3.47,0.074,239.26,14.4,0,0,18
"69485","Fri","23:28:00",3.474,0.076,239.35,14.4,0,0,18
"69486","Fri","23:29:00",3.494,0.078,240.15,14.4,0,0,17
"69487","Fri","23:30:00",3.492,0.08,240.17,14.4,0,0,18
"69488","Fri","23:31:00",3.496,0.08,240.41,14.4,0,0,18
"69489","Fri","23:32:00",3.498,0.08,240.5,14.4,0,0,17
"69490","Fri","23:33:00",3.488,0.078,240.11,14.4,0,0,18
"69491","Fri","23:34:00",3.48,0.074,239.99,14.4,0,0,18
"69492","Fri","23:35:00",3.45,0,239.87,14.2,0,0,17
"69493","Fri","23:36:00",3.518,0,239.84,14.6,0,0,18
"69494","Fri","23:37:00",3.51,0,239.63,14.6,0,0,17
"69495","Fri","23:38:00",3.498,0,239.21,14.6,0,0,18
"69496","Fri","23:39:00",3.498,0,239.28,14.6,0,0,18
"69497","Fri","23:40:00",3.496,0,239.21,14.6,0,0,17
"69498","Fri","23:41:00",3.508,0,239.61,14.6,0,0,18
"69499","Fri","23:42:00",3.506,0,239.51,14.6,0,0,17
"69500","Fri","23:43:00",3.498,0,239.23,14.6,0,0,18
"69501","Fri","23:44:00",3.532,0,238.75,14.8,0,0,17
"69502","Fri","23:45:00",3.584,0.1,238.37,15,0,0,18
"69503","Fri","23:46:00",3.616,0.104,239.66,15,0,0,17
"69504","Fri","23:47:00",3.626,0.106,240.1,15,0,0,18
"69505","Fri","23:48:00",3.634,0.108,240.47,15,0,0,18
"69506","Fri","23:49:00",3.606,0.102,240.39,15,0,0,17
"69507","Fri","23:50:00",3.624,0.104,241.11,15,0,0,18
"69508","Fri","23:51:00",3.628,0.104,241.26,15,0,0,18
"69509","Fri","23:52:00",3.626,0.104,241.07,15,0,0,18
"69510","Fri","23:53:00",3.7,0.208,240.72,15.4,0,0,18
"69511","Fri","23:54:00",3.696,0.226,240.71,15.2,0,1,17
"69512","Fri","23:55:00",3.696,0.226,240.9,15.2,0,1,18
"69513","Fri","23:56:00",3.698,0.226,241.02,15.2,0,2,18
"69514","Fri","23:57:00",3.684,0.224,240.48,15.2,0,1,18
"69515","Fri","23:58:00",3.658,0.22,239.61,15.2,0,1,17
"69516","Fri","23:59:00",3.68,0.224,240.37,15.2,0,2,18
